313,400.14,-709.6
314,1043.19,-711.92
315,433.14,-744.89
316,670.79,-529.21
317,479.48,-780.76
318,314.36,-723.5
319,177.88,-758.68
320,258.46,-641.99
321,467.89,-771.55
322,437.22,-709.31
323,409.81,-721.18
324,219.55,-732.58
325,230.01,-702.24
326,191.17,-760.45
327,229.45,-744.29
328,258.31,-652.31
329,183.69,-717.11
330,302.24,-652.81
331,687.01,-631.94
332,315.65,-685.67
333,1117.89,-650.48
334,203.25,-739.89
335,594.13,-665.39
336,233.14,-669.19
337,792.78,-770.08
338,442.23,-577.99
339,345.83,-603.03
340,276.11,-676.44
341,209.75,-746.71
342,247.87,-751.07
343,250.7,-832.21
344,193.88,-747.38
345,411.24,-768.79
346,370.36,-727.31
347,344.05,-729.16
348,339.5,-674.65
349,281.75,-718.93
350,374.29,-736.77
351,431.09,-762.54
352,339.49,-736.98
353,175.15,-749.98
354,248.04,-735.51
355,233.84,-736.39
356,248.58,-736.23
357,1460.27,-699.55
358,301.46,-742.26
359,230.24,-761.04
360,226.12,-750.12
361,189.23,-723.38
362,602.41,-659.14
363,533.19,-722.42
364,354.54,-672.47
365,421.85,-738.08
366,331.57,-723.12
367,246.37,-726.09
368,190.03,-758.05
369,609.91,-747.08
370,208.62,-760.2
371,217.81,-737.21
372,763.63,-552.75
373,594.86,-729.35
374,198.78,-773.17
375,3771.04,-371.73
376,231.37,-721.58
377,303.94,-731.6
378,347.9,-722.28
379,1232.54,-644.56
380,897.38,-671.58
381,649.87,-735.29
382,176.68,-768.34
383,219.63,-722.45
384,236.01,-714.37
385,459.35,-777.16
386,277.61,-706.42
387,217.68,-723.88
388,335.67,-603.17
389,190.35,-758.53
390,307.72,-713.88
391,472.69,-725.51
392,300.13,-753.54
393,687.19,-747.54
394,519.58,-754.81
395,228.23,-728.99
396,567.1,-774.52
397,198.21,-746.85
398,314.13,-736.3
399,853.2,-819.63
400,225.28,-774.73
401,2946.79,-746.46
402,209.46,-721.89
403,429.95,-704.65
404,331.31,-770.12
405,700.78,-763.65
406,191.23,-733.87
407,3753.05,-451.14
408,361.74,-760.17
409,211.63,-727.03
410,831.36,-541.4
411,619.19,-762.36
412,1644.9,-564.39
413,551.38,-759.67
414,256.78,-757.94
415,275.63,-761.74
416,174.04,-779.92
417,349.1,-636.49
418,209.37,-729.31
419,413.78,-736.73
420,532.83,-642.38
421,1039.07,-729.79
422,248.57,-732.36
423,184.34,-741.13
424,256.66,-693.98
425,210.35,-707.03
426,267.67,-758.68
427,235.18,-741.37
428,277.8,-764.75
429,206.41,-761.74
430,275.72,-700.19
431,1422.45,-647.84
432,271.23,-718.78
433,531.34,-757.48
434,177.95,-740.09
435,233.58,-738.5
436,1278.17,-676.18
437,821.51,-612.99
438,827.53,-746.26
439,2035.65,-587.33
440,192.11,-763.9
441,338.38,-672.06
442,459.78,-617.99
443,392.01,-736.75
444,795.79,-697.7
445,228.76,-727.1
446,812.91,-782.66
447,223.18,-755.48
448,212.51,-747.21
449,1043.98,-792.8
450,768.38,-707.34
451,191.6,-750.05
452,384.8,-766.18
453,364.71,-554.4
454,682.2,-769.79
455,332.14,-566.77
456,195.58,-757.17
457,358.35,-755.68
458,370.85,-692.81
459,199.84,-734.41
460,183.63,-746.93
461,238.34,-712.06
462,469.99,-795.94
463,914.92,-655.68
464,183.68,-763.78
465,310.31,-632.55
466,3627.99,-744.5
467,247.14,-672.31
468,458.15,-773.38
469,483.65,-711.64
470,818.71,-635.08
471,171.3,-768.59
472,486.64,-562.83
473,948.14,-751.32
474,344.16,-686.71
475,1318.75,-660.99
476,226.46,-682.91
477,230.82,-702.83
478,1346.17,-709.82
479,199.81,-721.74
480,406.28,-646.43
481,214.12,-690.12
482,729.38,-756.14
483,178.02,-742.94
484,497.71,-690.17
485,611.84,-725.8
486,790.41,-655.94
487,233.06,-739.57
488,162.63,-744.73
489,437.29,-763.43
490,220.9,-700.69
491,506.92,-720.18
492,514.4,-772.63
493,273.28,-709.08
494,459.93,-666.79
495,529.22,-792.89
496,707.5,-782.78
497,290.77,-732.41
498,393.96,-653.66
499,254.69,-717.33
500,165.28,-752.03
501,259.23,-747.95
502,225.71,-738.76
503,279.92,-731.08
504,1236.84,-570.04
505,437.41,-726.73
506,250.69,-727.25
507,279.26,-681.27
508,887.8,-802.07
509,219.8,-725.87
510,256.7,-739.33
511,369.49,-695.53
512,397.94,-718.19
513,169.13,-773.23
514,745.14,-716.5
515,182.75,-774.25
516,187.87,-759.22
517,242.04,-734.95
518,826.23,-672.35
519,295.98,-666.68
520,483.23,-730.97
521,816.8,-807.67
522,310.31,-664.7
523,269.12,-716.54
524,187.97,-749.2
525,197.11,-770.1
526,522.76,-722.74
527,290.22,-711.35
528,1041.07,-558.62
529,249.65,-747.97
530,283.15,-704.08
531,219.74,-725.83
532,284.23,-710.86
533,165.04,-775.22
534,245.61,-707.37
535,425.03,-667.96
536,858.18,-730.83
537,250.56,-716.67
538,309.75,-615.01
539,597.89,-789.52
540,1057.68,-805.0
541,242.29,-757.67
542,218.77,-747.89
543,233.04,-737.86
544,992.38,-562.18
545,246.77,-678.55
546,397.58,-657.02
547,250.95,-699.49
548,223.92,-722.13
549,204.35,-754.62
550,404.75,-752.38
551,184.33,-769.88
552,264.99,-673.28
553,177.16,-744.24
554,2474.03,-629.39
555,503.93,-726.12
556,1351.23,-606.56
557,230.24,-735.27
558,220.49,-708.06
559,904.26,-634.09
560,217.96,-760.65
561,1515.42,-667.79
562,651.17,-758.99
563,501.86,-655.39
564,225.5,-720.56
565,226.8,-762.79
566,190.88,-751.93
567,1413.84,-465.91
568,247.36,-710.91
569,206.44,-745.72
570,45145.68,2310.84
571,2873.34,-429.83
572,203.99,-717.96
573,244.22,-700.42
574,298.06,-661.65
575,215.88,-752.75
576,436.99,-682.99
577,826.66,-761.79
578,266.38,-704.67
579,1240.71,-614.53
580,292.11,-728.01
581,661.06,-796.07
582,677.64,-753.66
583,255.13,-710.55
584,309.2,-754.19
585,183.48,-773.76
586,270.34,-741.39
587,328.31,-720.05
588,180.94,-746.36
589,197.52,-750.07
590,323.09,-725.6
591,276.26,-683.11
592,402.95,-714.45
593,174.33,-737.98
594,221.02,-693.21
595,2493.89,-841.16
596,372.16,-789.82
597,207.56,-737.72
598,302.82,-746.96
599,238.91,-725.72
600,250.95,-694.61
601,295.94,-761.37
602,256.37,-729.85
603,645.4,-755.55
604,446.49,-673.64
605,614.39,-796.02
606,280.86,-749.6
607,251.85,-734.72
608,199.2,-727.9
609,163.96,-754.28
610,390.13,-771.35
611,168.07,-750.35
612,168.38,-754.55
613,1111.15,-803.74
614,344.63,-711.38
615,734.53,-731.07
616,724.94,-769.7
617,196.6,-731.16
618,269.92,-739.92
619,722.68,-755.55
620,225.1,-688.1
621,173.39,-736.71
622,489.51,-768.02
623,440.64,-655.49
624,781.21,-636.58
625,230.32,-753.65
626,200.16,-740.63
627,869.2,-748.71
628,228.7,-716.91
629,631.83,-769.08
630,296.4,-726.04
631,767.09,-652.83
632,455.74,-727.27
633,695.18,-782.6
634,184.27,-746.76
635,236.17,-747.52
636,239.18,-740.24
637,180.26,-756.58
638,836.23,-794.03
639,213.46,-676.05
640,657.45,-778.75
641,33556.69,148.43
642,175.66,-749.69
643,191.11,-737.08
644,188.19,-758.51
645,798.34,-727.72
646,196.4,-734.0
647,187.05,-737.31
648,1129.41,-703.0
649,1862.61,-781.61
650,490.46,-731.4
651,265.95,-698.02
652,256.23,-689.64
653,202.8,-749.57
654,211.11,-735.93
655,41882.35,-12.8
656,41097.43,334.63
657,170.2,-704.55
658,223.4,-745.49
659,198.89,-712.02
660,411.64,-714.08
661,335.49,-700.1
662,151.67,-769.72
663,1762.3,-419.22
664,622.65,-765.87
665,473.3,-708.85
666,338.51,-753.25
667,203.34,-741.23
668,1612.51,-791.51
669,45041.63,2172.63
670,1621.55,-773.93
671,1016.6,-776.77
672,730.07,-715.42
673,863.52,-798.93
674,292.84,-738.75
675,225.84,-688.74
676,226.01,-766.97
677,445.54,-763.3
678,178.2,-773.75
679,623.77,-810.15
680,743.29,-713.35
681,184.45,-745.98
682,176.57,-722.82
683,271.65,-721.42
684,1120.95,-712.98
685,4251.22,-358.0
686,271.96,-727.73
687,172.79,-743.25
688,1026.85,-594.73
689,231.39,-757.24
690,1015.76,-785.96
691,210.85,-747.05
692,1684.12,-800.02
693,303.12,-584.28
694,349.91,-682.39
695,2287.06,-796.37
696,269.06,-670.09
697,184.39,-723.52
698,195.41,-746.47
699,344.23,-768.47
700,3977.9,-720.6
701,224.96,-759.14
702,283.55,-618.63
703,796.1,-767.39
704,441.96,-651.91
705,225.01,-739.29
706,980.58,-791.2
707,186.63,-759.44
708,371.3,-636.98
709,219.97,-705.8
710,377.66,-677.76
711,535.4,-765.75
712,440.02,-801.3
713,185.85,-708.06
714,230.83,-726.37
715,553.71,-688.66
716,212.66,-740.58
717,251.55,-661.76
718,196.64,-740.19
719,185.81,-714.12
720,168.73,-758.09
721,380.69,-789.83
722,280.11,-641.04
723,390.18,-792.65
724,350.94,-764.28
725,2198.68,-538.75
726,1263.9,-798.88
727,210.64,-705.54
728,170.11,-737.66
729,350.67,-695.11
730,399.11,-549.67
731,582.36,-757.73
732,457.31,-777.22
733,2820.37,-823.79
734,308.26,-707.61
735,208.82,-752.22
736,1909.32,-831.84
737,43518.71,501.6
738,516.23,-746.04
739,4012.15,-734.23
740,3065.43,-477.24
741,218.57,-750.57
742,327.77,-555.69
743,956.37,-674.88
744,1497.24,-640.66
745,448.58,-617.37
746,832.84,-785.42
747,841.27,-530.95
748,870.9,-665.49
749,160.21,-756.92
750,216.15,-705.77
751,620.73,-474.33
752,394.19,-751.31
753,198.92,-719.32
754,185.03,-739.98
755,1477.29,-607.85
756,201.25,-705.79
757,344.3,-740.0
758,285.2,-728.69
759,172.93,-751.14
760,290.28,-635.5
761,2521.57,-721.91
762,1264.49,-713.83
763,2392.41,-801.6
764,1736.55,-700.9
765,209.85,-743.03
766,370.05,-609.97
767,296.49,-683.59
768,267.13,-706.73
769,215.37,-684.37
770,437.47,-761.4
771,2785.55,-555.12
772,326.04,-648.95
773,3569.53,-768.55
774,717.17,-520.26
775,2962.99,-473.94
776,729.23,-683.59
777,2799.12,-716.6
778,304.17,-698.86
779,1271.62,-705.19
780,1863.7,-694.0
781,340.64,-618.33
782,497.3,-566.35
783,325.72,-719.0
784,4429.84,-463.8
785,266.08,-729.37
786,871.13,-714.24
787,705.85,-775.16
788,2714.84,-713.08
789,547.67,-692.56
790,489.15,-737.39
791,225.86,-698.93
792,936.78,-735.5
793,1862.48,-846.58
794,649.59,-770.04
795,1323.84,-773.08
796,369.96,-615.53
797,390.04,-755.23
798,234.8,-687.79
799,217.24,-679.1
800,45150.94,1990.48
801,476.83,-799.49
802,1478.03,-453.03
803,1813.86,-696.08
804,211.8,-690.92
805,279.98,-735.74
806,321.41,-614.45
807,182.37,-732.95
808,210.71,-728.85
809,1811.15,-753.6
810,176.89,-734.97
811,4316.35,-490.57
812,164.29,-763.74
813,255.68,-743.55
814,250.72,-699.1
815,194.72,-680.62
816,667.12,-788.26
817,1682.53,-829.53
818,423.25,-706.06
819,45094.46,2412.28
820,250.57,-739.38
821,217.93,-749.63
822,838.26,-755.99
823,489.55,-756.38
824,172.87,-754.62
825,462.06,-701.8
826,700.07,-790.18
827,402.72,-664.42
828,1504.73,-636.56
829,1515.06,-803.12
830,527.04,-762.1
831,173.5,-700.48
832,378.27,-695.87
833,193.07,-739.68
834,1563.05,-515.93
835,1234.62,-789.07
836,186.22,-755.62
837,372.86,-638.11
838,498.16,-780.89
839,267.51,-680.79
840,387.05,-773.7
841,917.94,-770.39
842,41028.41,517.86
843,196.62,-742.92
844,45068.85,1976.56
845,266.82,-625.44
846,252.55,-689.51
847,45169.0,2251.86
848,332.53,-766.83
849,175.05,-722.11
850,249.34,-643.35
851,540.72,-609.06
852,144.36,-751.04
853,657.97,-707.71
854,272.5,-670.96
855,251.61,-740.7
856,687.64,-628.07
857,45059.85,2017.39
858,45047.78,1791.72
859,1340.45,-655.19
860,430.29,-746.39
861,172.88,-723.81
862,951.74,-811.0
863,207.17,-706.07
864,247.13,-738.27
865,1121.15,-663.89
866,225.58,-764.08
867,158.26,-745.95
868,45083.74,1752.68
869,1122.63,-763.71
870,454.74,-635.14
871,1167.64,-742.29
872,1327.02,-784.8
873,1053.22,-588.17
874,2344.84,-672.16
875,1134.73,-794.12
876,863.59,-705.13
877,42208.44,673.48
878,41571.35,-524.32
879,546.58,-736.42
880,217.08,-755.3
881,344.32,-779.99
882,295.85,-608.4
883,521.93,-792.91
884,196.89,-723.71
885,2547.31,-615.21
886,1526.23,-621.71
887,246.77,-668.42
888,291.79,-673.35
889,45082.38,1678.32
890,414.3,-683.97
891,3712.76,-563.16
892,180.07,-727.28
893,721.87,-670.42
894,45110.76,1799.36
895,423.31,-773.89
896,1062.69,-650.03
897,1565.77,-805.11
898,1551.57,-786.8
899,572.07,-780.63
900,45105.18,2150.14
901,1033.49,-631.95
902,263.12,-688.48
903,734.77,-751.39
904,234.86,-639.12
905,45130.42,1259.8
906,173.22,-712.1
907,1590.23,-713.94
908,45064.19,2198.49
909,192.33,-697.79
910,811.92,-808.42
911,1705.68,-798.14
912,315.85,-753.79
913,384.45,-596.96
914,186.63,-752.38
915,1778.98,-767.47
916,1267.35,-761.07
917,672.37,-656.55
918,1006.98,-693.7
919,3292.45,-695.18
920,1111.28,-794.9
921,436.31,-714.47
922,45090.41,1692.31
923,44803.13,500.59
924,45155.57,1606.68
925,1385.63,-752.33
926,3397.56,-577.39
927,4548.4,-613.86
928,1860.23,-737.11
929,168.4,-752.57
930,1534.03,-795.81
931,3345.33,-586.39
932,3803.55,-744.39
933,43570.77,165.55
934,584.06,-783.5
935,340.86,-748.75
936,4725.11,-620.56
937,45080.45,1660.23
938,45122.65,1359.64
939,843.29,-717.09
940,1968.86,-794.02
941,1267.08,-775.63
942,1967.74,-806.65
943,861.6,-669.94
944,882.79,-578.67
945,1362.1,-577.99
946,45069.92,1113.69
947,40081.71,499.21
948,4147.13,-909.94
949,162.77,-749.06
950,45141.47,1921.99
951,954.4,-661.73
952,165.82,-723.07
953,2245.98,-762.71
954,45174.51,1903.11
955,560.65,-687.13
956,233.6,-697.46
957,45048.22,1109.35
958,783.42,-688.06
959,3775.17,-670.07
960,296.02,-639.59
961,45123.08,2177.98
962,993.8,-722.35
963,205.69,-700.08
964,45145.78,1573.06
965,43037.0,189.21
966,45040.59,1504.05
967,259.7,-636.37
968,45105.4,2109.37
969,719.1,-566.88
970,619.09,-691.13
971,710.82,-701.98
972,45154.18,1875.44
973,3877.25,-792.66
974,45125.25,1736.21
975,865.34,-467.94
976,4908.05,-694.57
977,593.18,-741.9
978,2064.64,-488.62
979,851.32,-715.21
980,605.28,-717.33
981,45171.32,2052.48
982,45086.78,1053.94
983,787.97,-639.56
984,45161.83,1984.21
985,45070.02,1742.74
986,838.91,-717.55
987,3060.25,-671.78
988,40837.49,1.36
989,40696.91,-319.13
990,45114.16,1652.49
991,45157.18,1805.85
992,45376.17,1959.54
993,45073.53,1646.6
994,37071.99,-116.12
995,45039.12,1315.96
996,45072.21,1769.75
997,45190.68,1918.57
998,45042.09,1202.55
999,2131.52,-835.16
1000,45005.8,2034.3
1001,45141.24,1826.74
1002,700.97,-705.9
1003,45102.35,1627.6
1004,44555.09,-254.85
1005,45107.17,1545.25
1006,836.55,-612.04
1007,1097.32,-664.81
1008,45132.98,292.27
1009,45129.73,1444.0
1010,742.26,-563.47
1011,45153.8,2070.22
1012,45136.93,1576.82
1013,803.25,-719.15
1014,44009.52,325.23
1015,45059.23,1033.97
1016,45024.38,1487.18
1017,45162.37,2013.83
1018,45133.51,1278.84
1019,45182.49,1595.76
1020,38444.53,280.74
1021,43964.77,139.55
1022,372.56,-601.86
1023,703.89,-649.1
1024,45060.67,1875.56
1025,45057.36,1463.99
1026,36923.5,-70.22
1027,45062.4,673.55
1028,45103.58,1483.31
1029,2943.21,-717.36
1030,45103.27,1830.42
1031,40926.73,376.54
1032,45126.68,1508.06
1033,45146.82,1612.54
1034,45130.82,1915.47
1035,45093.85,1508.1
1036,45051.88,2450.29
1037,45025.59,677.22
1038,45062.79,1599.54
1039,45075.49,1505.53
1040,45152.17,1482.82
1041,45148.83,1421.04
1042,44527.65,-104.47
1043,42250.73,-86.91
1044,42238.71,-242.84
1045,45168.38,1576.47
1046,40140.65,-99.62
1047,45141.27,1943.47
1048,44589.98,144.29
1049,41978.52,122.63
1050,519.11,-746.44
1051,43453.77,-239.9
1052,45119.69,1679.34
1053,45165.84,2027.43
1054,45123.19,1393.82
1055,45039.94,1347.07
1056,45074.42,1546.23
1057,44425.49,329.06
1058,45041.28,1690.34
1059,45031.73,1818.46
1060,45076.21,1481.56
1061,45175.33,1465.07
1062,43992.94,126.32
1063,45209.6,1571.95
1064,45023.12,1894.07
1065,43491.25,327.55
1066,44203.68,235.46
1067,45100.61,1262.39
1068,43763.2,167.78
1069,45078.04,1896.75
1070,45114.9,1436.57
1071,45033.61,1662.08
1072,40554.0,-94.17
1073,39949.2,204.33
1074,40874.02,238.41
1075,44281.29,-183.93
1076,42608.53,160.46
1077,39848.76,173.45
1078,45052.61,1051.76
1079,619.49,-783.53
1080,43593.82,-207.51
1081,45120.96,1300.74
1082,45029.91,1174.03
1083,44284.75,329.16
1084,45071.42,1733.35
1085,45054.98,1573.04
1086,45079.69,1629.77
1087,45074.57,1996.75
1088,45108.36,1806.53
1089,41199.08,189.09
1090,45107.77,1805.74
1091,38374.6,-120.82
1092,45179.54,1486.07
1093,45100.54,1175.94
1094,45135.1,1470.77
1095,45166.7,1365.03
1096,43423.48,78.79
1097,45059.64,1899.37
1098,45182.97,2068.07
1099,43386.89,353.86
1100,39692.83,207.01
1101,45231.44,1449.87
1102,45136.44,1566.91
1103,45088.93,1581.8
1104,45091.8,1789.41
1105,45041.94,1522.61
1106,45128.96,1049.44
1107,45064.02,970.18
1108,45113.47,1534.25
1109,45155.3,1851.28
1110,43553.76,236.31
1111,1007.86,-555.27
1112,321.28,-710.29
1113,45111.75,1359.21
1114,45127.34,1786.89
1115,45058.09,1671.99
1116,45080.54,1575.53
1117,45022.43,1562.38
1118,45121.78,1034.55
1119,45051.4,1878.49
1120,45164.11,1967.58
1121,37862.66,252.16
1122,45120.48,1398.51
1123,45030.67,1228.39
1124,45103.39,1931.31
1125,159.26,-735.96
1126,45134.32,1091.13
1127,45151.77,2007.74
1128,45096.25,1652.21
1129,45045.26,2089.81
1130,45181.25,1173.8
1131,45056.07,1523.13
1132,45139.35,1480.15
1133,45057.89,2063.52
1134,45027.33,1289.62
1135,45172.23,2005.44
1136,45072.17,1520.9
1137,43623.01,-203.44
1138,45063.29,1211.89
1139,45091.82,1818.82
1140,40678.4,-107.47
1141,45062.18,1786.09
1142,45143.97,1116.36
1143,45104.1,1923.05
1144,45137.63,1824.94
1145,44777.23,380.24
1146,45114.57,1700.54
1147,45020.75,1532.65
1148,43220.25,-212.25
1149,45101.29,1518.62
1150,45090.21,1387.2
1151,44397.53,311.07
1152,45242.15,1731.8
1153,45085.9,1850.71
1154,45192.21,961.0
1155,45137.33,1160.74
1156,45100.28,1223.97
1157,45031.93,1676.55
1158,45081.22,1534.98
1159,45148.45,1091.45
1160,45138.1,1344.75
1161,45134.03,1580.92
1162,45021.61,1475.05
1163,45140.93,1586.72
1164,45183.42,2080.59
1165,45115.83,1565.38
1166,45181.62,1870.78
1167,45026.45,1634.95
1168,45208.8,1631.07
1169,42938.24,290.14
1170,45169.07,2015.38
1171,42578.29,-59.04
1172,45101.33,1677.43
1173,45036.37,1381.39
1174,45038.84,1801.9
1175,44805.53,-11.93
1176,44739.47,130.36
1177,45184.03,999.6
1178,45189.88,1613.71
1179,45179.18,1772.41
1180,40871.62,98.76
1181,41820.94,-85.15
1182,45050.68,2023.59
1183,45081.33,1592.63
1184,45108.51,1590.07
1185,45179.8,2176.71
1186,45172.78,1029.88
1187,45183.61,1592.45
1188,42666.88,181.64
1189,45084.78,1770.21
1190,45072.85,1930.05
1191,45076.86,1418.61
1192,45027.85,2058.1
1193,45118.81,1229.05
1194,45115.45,1708.65
1195,45062.18,1319.74
1196,45031.22,1378.66
1197,45114.59,1199.18
1198,45076.6,1800.68
1199,44726.9,-96.83
1200,42769.24,370.62
1201,45150.79,1956.25
1202,45140.57,1587.35
1203,41460.57,112.42
1204,45134.78,666.34
1205,45182.71,1784.64
1206,45088.63,1471.45
1207,42880.52,349.59
1208,45141.57,1904.43
1209,45142.75,2058.58
1210,39153.19,507.38
1211,45089.03,1648.18
1212,44142.8,469.18
1213,45185.61,1371.43
1214,45069.23,1446.04
1215,45030.56,1220.55
1216,45163.29,1291.34
1217,45070.24,1661.38
1218,45104.61,1751.48
1219,45096.54,1234.41
